236.251 39.2613
236.482 39.1502
236.398 39.3525
236.77 38.6679
236.652 38.9874
236.796 39.242
236.368 42.2754
236.895 39.3197
237.092 38.1229
237.184 38.1857
237.041 38.6647
237.257 38.2981
237.233 38.4286
237.393 38.2599
237.497 38.2637
237.548 38.2398
237.342 38.5598
237.504 38.4236
237.083 38.8661
237.29 38.6665
237.037 39.3981
237.424 38.7778
237.281 39.26
237.696 39.1093
237.873 37.0693
238.268 36.8161
238.302 36.8792
238.137 36.962
238.009 37.2017
238.203 37.001
238.237 37.0488
238.274 37.0024
238.349 37.1045
238.286 37.2035
237.715 37.3425
237.786 37.3299
237.901 37.337
237.917 37.5392
237.9 37.7221
237.781 37.8639
237.942 37.7139
238.174 37.3368
238.21 37.533
238.313 37.6018
238.022 37.7494
238.214 37.819
238.095 36.6217
238.421 36.724
238.58 36.8004
238.409 36.8585
238.458 36.8143
238.446 36.9035
238.613 36.637
238.547 36.8491
238.452 36.9625
238.458 37.0078
238.426 37.213
238.537 36.9539
238.665 36.9182
238.645 37.0108
240.294 37.7131
238.812 36.5595
238.131 37.9756
238.936 36.6116
238.732 36.95
238.652 36.8114
238.942 37.1696
238.347 37.4784
238.531 37.4896
238.675 37.5819
238.395 37.932
238.536 37.7553
238.717 37.3854
238.899 37.433
238.916 37.7112
237.782 38.153
237.904 38.0251
237.571 38.5777
237.805 38.4442
238.046 38.5302
238.156 38.184
238.177 38.3803
238.354 38.4735
237.645 38.9995
237.945 39.2438
238.286 38.6574
238.057 39.1455
238.612 38.1158
238.54 38.2831
238.785 38.3215
238.905 38.6453
237.633 37.1924
238.939 35.7113
238.938 35.7906
239.652 35.5441
239.611 35.8411
239.655 35.8378
239.715 35.8067
239.093 35.9333
239.018 36.4172
239.147 36.5159
239.302 36.0248
239.121 36.1402
239.251 36.1068
239.272 36.1789
239.355 35.9228
239.525 36.0075
239.457 36.0894
239.56 36.1232
239.158 35.6971
239.636 36.0517
239.448 35.9741
239.706 36.0158
239.29 36.2568
239.723 36.3044
239.257 36.8063
239.381 36.6347
239.295 37.0544
239.643 36.739
239.803 37.3522
239.356 37.7952
239.942 36.9473
240.16 37.9012
239.049 38.09
239.666 38.7356
241.48 37.1776
236.302 39.5292
236.435 39.5543
236.418 39.6857
236.283 39.8636
235.914 41.5591
236.448 39.9057
236.628 39.4524
236.705 39.7071
236.813 39.4928
236.605 39.8972
236.817 39.9621
237.037 39.8457
236.344 40.2568
236.117 41.1517
236.301 40.5753
236.427 40.4789
236.548 40.0822
236.864 40.3241
236.676 40.7329
236.826 40.5467
237.024 39.6214
237.264 39.4936
237.126 39.7262
237.57 39.5281
237.131 40.2962
237.077 40.7476
237.332 40.0341
236.95 39.4093
237.393 40.6507
236.666 40.8871
237.972 39.9291
237.729 40.2712
239.132 39.7947
239.052 41.1833
238.172 40.9055
237.681 40.7311
235.774 42.2091
235.946 42.8601
236.617 42.5035
237.344 42.191
238.22 42.2597
239.622 42.4688
241.588 42.2546
243.371 36.0713
242.835 36.0225
242.59 36.159
241.868 36.4668
242.21 36.5312
241.909 36.5702
241.882 36.9757
242.064 37.2314
242.606 34.4624
242.459 33.5621
242.895 32.8892
243.05 32.7338
242.751 33.3552
242.756 32.6664
242.81 33.4396
242.887 33.5028
242.928 33.2357
243.217 33.4933
243.651 32.976
243.989 32.8222
243.329 33.2402
243.431 33.0592
243.379 33.3756
243.591 33.2102
243.678 33.2602
243.817 33.2135
243.921 33.201
243.888 33.2962
243.574 33.5235
243.773 33.5747
244.031 32.887
244.175 32.9547
244.268 32.7597
244.372 33.045
244.404 32.7506
244.423 32.8347
244.43 32.8984
244.512 32.9796
244.7 32.69
244.602 32.8758
244.578 32.9825
244.28 32.9489
244.234 33.5164
244.313 33.4239
244.49 33.0814
244.388 33.2
244.571 33.2478
244.706 32.8907
244.657 33.1436
244.704 33.8869
240.306 37.5626
239.35 34.9073
239.59 35.0107
239.76 34.8706
239.617 35.1062
241.822 34.3764
239.925 35.02
240.208 34.5078
240.384 34.6305
240.185 34.8886
240.464 35.0866
239.14 35.3044
239.409 35.1661
239.192 35.4258
239.13 35.636
239.395 35.7541
239.455 35.3278
239.646 35.4405
239.52 35.6248
239.463 35.7927
239.733 35.6338
239.629 35.7479
237.762 37.0612
239.899 35.2351
239.975 35.2798
240.065 35.3168
239.887 35.5342
239.818 35.7027
239.869 35.8013
239.999 35.6867
239.707 35.6889
240.287 35.319
240.262 35.7313
240.464 35.4998
239.845 35.9279
240.091 35.9347
240.496 34.4668
240.674 34.5996
240.885 34.6601
240.845 34.8562
239.755 35.6867
241.121 34.8351
241.152 34.7923
241.331 34.695
241.454 34.7711
241.344 34.9444
241.388 35.1386
241.382 34.8389
241.459 34.8218
241.601 34.6185
241.811 34.9821
240.579 35.4187
240.651 35.6229
240.763 35.7439
240.771 36.3245
241.246 35.4209
241.874 35.2543
241.876 35.378
241.74 35.6673
241.233 36.2314
241.045 36.5855
241.739 36.0931
242.366 34.2868
242.458 34.2155
239.03 35.6697
242.681 34.3046
239.761 35.6943
241.994 35.0388
242.808 35.6209
242.271 34.5097
242.451 34.6343
242.457 34.987
243.048 33.8926
243.454 34.0193
242.72 34.5348
241.969 34.3322
242.732 34.7854
242.89 34.6207
242.635 35.1168
241.983 35.1524
242.697 35.2386
242.795 35.3879
242.61 35.8967
242.597 35.6976
243.111 35.9982
243.112 35.7106
243.29 34.1925
243.463 34.2172
243.788 33.8658
243.92 33.9593
239.772 35.7292
243.97 34.7169
243.328 34.9368
242.063 34.3411
243.12 34.4621
244.179 33.741
244.313 33.9941
243.107 34.0627
244.236 34.4257
244.35 35.2048
242.685 34.1874
242.95 34.1962
244.75 34.7318
243.237 35.2046
242.107 35.4246
243.428 35.3206
243.896 35.1419
243.878 35.5259
243.855 35.7854
244.456 35.4728
244.634 35.163
245.401 34.1889
245.035 34.8444
244.762 35.2911
241.621 37.9731
240.751 37.9342
240.821 37.3759
241 37.613
241.084 37.6053
240.914 37.7857
240.967 37.9135
240.974 37.6966
240.862 37.8393
240.853 37.9628
240.916 37.9141
241.056 37.7343
241.131 37.6546
241.04 37.8917
241.148 37.8782
241.183 37.5914
241.302 37.5616
241.316 37.4954
241.406 37.5413
241.18 37.677
241.232 37.7544
240.981 37.8
241.264 37.9035
241.445 37.8913
241.613 37.5631
241.762 37.5892
241.528 37.7375
240.85 38.0579
237.794 41.2945
237.804 41.3448
237.706 41.3812
237.809 41.4792
237.907 41.4537
237.932 41.4096
237.687 41.4636
237.847 41.5319
238.504 40.4732
238.474 40.4561
238.486 40.4653
238.533 40.4658
238.537 40.509
238.396 40.4921
238.423 40.5399
238.572 40.4091
238.493 41.7116
238.387 41.5858
238.51 41.6163
246.132 42.8789
241.275 37.3804
241.439 37.4395
240.254 37.0889
241.853 37.2805
241.533 37.2736
240.904 34.2631
239.172 41.3592
239.527 41.3325
235.587 42.442
235.707 42.0766
236.769 42.6916
238.12 42.5798
237.39 42.7271
240.341 42.5461
242.275 42.0202
243.404 33.5982
243.469 33.5575
243.397 33.4955
244.492 32.8294
238.928 37.699
239.784 35.6938
237.579 41.8308
236.019 41.8455
238.419 36.7995
238.521 36.7443
239.528 35.9466
239.485 35.9291
236.427 40.4788
237.036 39.8457
243.852 34.5081
245.241 32.4979
243.407 33.5373
241.694 33.9276
241.651 34.0217
241.379 34.836
240.763 35.7439
240.763 35.744
241.983 35.1524
241.983 35.1525
235.946 42.8619
242.968 33.389
243.936 31.5591
238.728 35.709
242.077 34.5082
239.241 36.1869
239.233 36.1805
243.314 36.9018
244.45 32.4901
242.305 34.9254
244.116 32.417
241.767 34.0716
244.849 31.5886
244.569 31.8163
241.846 33.9026
243.076 33.6871
243.88 36.5796
239.522 35.9199
242.818 33.8357
243.506 33.8192
242.193 34.0918
244.165 31.3131
244.544 32.3775
243.479 32.2885
235.745 41.7827
241.596 33.7433
241.628 33.7795
241.679 33.7739
238.863 36.1611
238.863 36.1612
241.755 34.6287
239.056 39.9746
243.849 34.6831
242.317 35.3387
240.28 34.5
242.413 33.4441
243.375 34.6439
243.446 36.7154
243.532 36.8404
241.987 34.0009
241.974 34.0191
242.391 33.6741
242.445 33.4858
239.475 35.9
241.324 34.2357
241.807 34.8751
240.816 34.5415
242.647 34.0891
244.877 40.6172
245.022 32.9723
243.35 36.3163
238.442 37.6665
245.504 32.6889
242.339 33.553
242.612 34.6074
243.721 34.255
241.245 34.4598
242.138 34.2056
241.891 34.0886
244.274 32.6493
243.304 33.9125
239.775 40.5917
240.984 41.8684
243.701 35.9713
243.984 34.6243
241.736 34.1029
243.789 36.7305
241.521 34.4386
237.796 37.4165
243.746 33.1926
240.116 39.3143
244.022 33.2922
244.412 36.3196
240.476 33.2479
243.192 34.0352
240.936 34.3199
242.44 33.3807
241.354 34.0593
242.151 33.9927
239.935 34.0043
245.105 42.6127
243.662 36.6446
238.179 39.2058
239.93 34.6072
242.322 34.3818
243.426 36.9316
239.64 35.9174
241.585 35.1582
243.923 33.6506
242.233 33.5496
243.77 36.9348
239.867 34.4835
243.839 33.6412
246.368 31.3355
242.951 39.5422
242.816 38.0972
241.669 33.7978
241.163 34.248
242.235 35.8086
241.771 34.8789
235.849 41.0539
243.47 34.8386
241.743 40.4032
242.274 33.9725
241.558 34.0691
240.156 34.4133
244.757 36.2473
245.946 36.7734
241.198 39.6271
241.715 34.024
241.723 34.0195
243.915 33.0301
239.339 35.3118
240.516 34.8515
238.053 38.3945
241.78 34.1786
241.486 34.1264
240.762 34.2758
241.516 34.2932
239.384 34.5563
241.879 34.5015
241.706 33.7126
242.807 33.225
242.008 34.0309
241.443 35.7384
241.346 37.6643
242.089 34.0619
241.016 35.0108
241.969 33.9799
241.648 35.6951
243.608 33.9348
237.859 37.6527
237.859 37.6526
241.258 34.5685
241.687 36.1521
241.944 34.2261
241.586 34.2594
244.418 33.0383
241.941 34.0432
243.068 34.669
241.758 35.6956
241.572 33.9582
244.421 33.2788
243.346 33.9553
244.078 32.6476
